author,rating,title,content
,"1,0",,"Trop d'incohérences, aussi bien dans le scénario que dans les décisions des personnages ou leurs attitudes, l'esprit de la série se perd dès les premiers épisodes, poussifs. Quelques débuts de scènes laissent penser que ça va décoller, mais ça retombe comme un soufflé... 
spoiler: 
La roulette russe par exemple, on pense que ça va être tendu, mais non, le gars se suicide au lieu de buter son ennemi... normal. 
 Les personnages ne sont ni attachants ni détestables, trop caricaturaux pour être crédibles, avec des acteurs qui surjouent, du coup on se fout de savoir s'ils vivent ou s'ils meurent. Les gars, qui risquent leurs vies dans les jeux, perdent leur temps avec des discours, des rires ou des encouragements au lieu d'essayer de sauver leur peau. 
spoiler: 
Le jeu du pentathlon à 5, c'est le pire. Ils ont 5 minutes mais en perdent 3 à palabrer, les autres les encouragent y compris ceux qui veulent juste les voir crever pour gagner plus de blé 5 minutes avant...pas crédible pour deux sous 
Bref, rien ne va... à part dans l'avant-dernier épisode, où le jeu du manège ramène un peu la série dans son esprit original, tout le reste est d'un ennui mortel ! Autant rester sur la saison 1, qui est vraiment bien et qui a une fin."
,"4,5",,"Alors mon ressenti sur cette série c'est les montagnes russes. La première saison m'a convaincue, j'ai trouvé ça innovant et novateur mais pour le coup je suis restée sur ma faim pour la seconde qui n'apporte aucune réponse et qui ne présente pas grand intérêt à mon sens. Cependant, la dernière saison que je viens de regarder m'a énormément émue et beaucoup plu. J'ai trouvé les personnages plus attachants, les messages beaux et le rythme très bon, très dynamique."
,"2,5",,"Franchement la personnalité de Seong Gi-hun commence à m'énerver, cette saison 2 était de trop à mon avis...Tout le monde le suit aveuglément dans sa folie mais le final est toujours le même, a force c'est épuisant."
,"1,0",,"Une série qui fait passer le temps. La chute est plus ou moins prévisible selon moi (avec un méchant dans le même état que celui dans ""Saw"" mais en moins bien). Tout le monde parlait de cette série comme LA série du moment, alors j'ai été plutôt surprise. Aucun attachement particulier pour les personnages, pas d'émotions particulières ressentis lors des scènes qui auraient dû être pleines d'émotions. Parfois un jeu des acteurs qui pourrait laisser à désirer, comme des exagérations grotesques. Enfin bref, je ne comprends pas tout l'engouement sur cette série, mais ce n'est que mon avis."
,"3,0",,"Une série pas mal dans l'ensemble et se laisse regarder jusqu'au bout même si imparfaite sur plusieurs aspects, tout d'abord beaucoup de personnages clichés, je dirais même qu'on à tous les clichés: Le grand méchant, Le mec sentimental qui veut faire de mal à personne, Une folle, Un lâche, Un faible, etc... Enfin voilà, c'est très très clichés voir même nanar sur les personnages masqués qui sont juste ridicule MAIS la découverte des ""jeux"", la critique de notre société et du comportement humain, c'est ce qui donne tout le souffle à cette série, c'est donc pas un chef d'œuvre mais une bonne première saison tout de même.En revanche si une saison 2 venait à sortir je penses qu'il va falloir comblé les lacunes de cette première saison, car malheureusement servir 2 fois la même chose sur une autre saison serait une très mauvaise idée !"
,"4,0",,"Je viens de finir la saison 2, contrairement à ce qu'on disait autour de moi, j'ai adoré. Le rythme est toujours aussi captivant et intense. Les nouveaux personnages sont sympas et certains sont très charismatiques ce qui est appréciable car la plupart sont surtout juste drôles et caricaturés. Le plus gros bémol est qu'on termine la saison 2 en en sachant pas plus sur les Squid games que ce qu'on savait déjà à la fin de la première saison. Heureusement que la série est très dynamique et que les personnages donnent envie d'être suivis parce que dans le fond, on patauge un peu dans la semoule et la fin de la saison est particulièrement décevante tant elle nous laisse dans le flou. C'est à se demander si le réalisateur sait vraiment lui même comment est sensée se finir la série. Je laisse quand même une très bonne note parce que c'est plus fort que moi, je suis très friande de ce genre de séries
spoiler: 

 et je me suis prise au jeu une fois de plus."
,"3,0",,"Je ne comprend pas l’énorme succès de cette série auprès des jeunes, des 6emes jouent à «  Squid Game » dans la cour de récré, c’est invraisemblable étant donné la noirceur et le désespoir de cette série. 20% de la série est consacré au jeu, l’autre pourcentage est une vraie critique sociale de la situation en Corée. Le problème de répartition sociale ( des gens très riches et d’autre qui crèvent la faim), là-bas ils n’ont pas la sécurité sociale comme nous, nous l’avons en France. Je trouve qu’il y a des scènes très violente pour des jeunes gens et que la jeunesse n’est absolument pas le public visé par la série. De toute manière, ils n’ont retenu que le côté jeu et non le côté dénonciation sociale. C’est une bonne série qui a failli m’arracher des larmes ( hello l’épisode 6) et qui fait relativement réfléchir au monde qui nous entoure. J’ai plusieurs fois eu peur pour les personnages  au cours des jeux. C’est très très bien fait, les décors sont superbes, et l’idée des jeux est relativement brillante, prendre des jeux  de notre enfance, pour les transformer en chaos ou il est dure d’échapper à la mort. Par contre, je n’ai guère aimé la fin , que j’ai trouvé peu crédible. C’est un peu dommage car j’ai trouvé que c’est sorti de nulle part et que ça n’avait pas beaucoup de sens.  Ce n’est pas la série du siècle, mais néanmoins, je conseille cette série pour les gens mâtures , je déconseille aux jeunes ( les enfants qui sont en primaire par exemple) car je juge cette série trop noir et violente.3/5"
,"4,0",,"Les coréens ne cessent de nous surprendre, en films comme en séries.Cette ""petite"" série se regarde avec plaisir, en V.O de préférence et s'il ne révolutionne pas le genre, il nous rappel avec surprise d'autres productions du même genre."
,"3,5",,"Je suis passé un peu par toutes les émotions sur cette série. Je voulais savoir pourquoi elle a tant fait parler d'elle. J'ai trouvé les premiers épisodes un peu vides, mous, ennuyeux. Il faut se faire au jeu d'acteur asiatique également souvent surjoué au niveau des émotions ce qui pour moi brise complètement l'immersion (manque de bol c'est souvent le héros). Moi qui ne comprends plus vraiment cette époque pourtant je suis encore jeune je me disais "" c'est ca qui a mérité tout ce cirque médiatique ?"" et je me disais ""boh si ca ne bouge pas je vais y mettre un 2...2,5 maxi si je suis bien luné...et puis est arrivé l'épisode 6, qui m'as bien retourné a vrai dire...je ne m'y attendais pas et jai pris j'avoue une belle claque humaine et emotionnelle que ce soit en positif ou en négatif sans trop spoiler. Les épisodes suivant sont aussi d'excellente facture je trouve ce qui me fait remonter ma note jusqu'à un petit twist vers la fin qui perso ne m'as pas satisfait.Pour résumer,  la serie est bonne, retranscrit assez bien l'éventail émotionnel humain du plus sombre au plus bon. C'est bien cru et sans complexe niveau violence mais sans vouloir me répéter le jeu de certains perso est vraiment mauvais (et quelques VF également). Résultat mitigé"
,"3,5",,"Un mélange de Cube ou Exam, rien de nouveau sous les cocotiers même si c'est regardable, je m'attendais à une folie vu que tout le monde en parle... mais ce n'est pas une série qui m'a scotché."
,"2,0",,"Je ne comprend pas l'engouement qu'à provoqué cette série, alors oui, du sang, du suspense mais cela ne dure pas... Le 1er épisode donne envie de voir la suite, mise à part le mauvais jeu d'acteur, sans charisme, le 2eme épisode a été bien long et décevant, le 3eme m'a endormi et fait lâcher le fil, en fait la gestuelle, les dialogues m'ont fait pensé à un vieux Bioman de mon enfance...Next..."
,"4,0",,"Bien ficelé , beau jeu d'acteur , agréablement surprise par cette série , le démarrage était un peu lent à mon goût , comme certaines scènes , mais dans l'ensemble on se laisse prendre au jeu (sans mauvais jeu de mot )"
,"5,0",,"Bien sûr , il n'y a plus l'effet de surprise , et c'est quand même drôlement bon !!!!!!!    Recyclage à fond , très écolo , pour les décors et les costumes !!!!   Les mêmes que la saison 1......on est pas dépaysé , on est en confiance !!!!!!!  comme si on retrouvait ses legos d'enfance.................7 épisodes , trop court.......acteurs parfaits , suspens au r.v , j'attends la 3éme saison !!!!!!!!!"
,"3,5",,"Un battle royale qui mélange horreur et enfance, des jeux d'enfants qui sont mortels, j'ai beaucoup aimer l'idée. Les décors sont très cool. N'hésitez pas à le regarder."
,"5,0",,"On aime ou déteste ! Personnellement j'ai trouvé cette série intéressante même si c'est plutôt long a démarrer. J'ai trouvé l'idée bonne, cela pose question sur le pouvoir de l'argent et les travers de la société. On s'attache aux personnages. Il y a aussi une fin surprenante à laquelle je ne m'attendais pas"
,"0,5",,"Tout le monde parle du scénarios, de l'absurdité de certains choix ou scènes mais suis-je la seule à trouver que les acteurs sont nullissimes (sauf 001) !!! C'est affligeant, je n'ai pas pu regarder tellement c'est surjoué... non, on ne peut même pas parler de jeu d'acteur ! Les enfants dans les pièces de théâtre de fin d'année sont meilleurs !!!"
,"4,0",,"Une très bonne série qui mérite d'être regardée.Les révélations sont aussi surprenantes que le dénouement de l'histoire, même si, personnellement, j'avais dès le milieu de l'histoire, quelques hypothèses qui se sont révélées être vraies."
,"0,5",,"Une des séries les plus nulles que j'ai vu étant une grande fan des kdrama franchement c le pire genre vraiment Tout est prévisible de A à Z le vieux /les trahisonL'histoire vole pas haut les dialogues sont inintéressant interaction vides, les vip mdrrr du gros n'importe quoi Sans compter les scènes super gênantes de la meuf aux cigarette ,des stéréotype tlm de cliché que ça m'as piqué les yeux les longueurs insoutenable et enfin les musique qui vont pas du tout avec l'ambiance et qui te font sortir de la serie Bref une grosse bouse je comprends pas le succès de cette immondice"
